ALLERGAN FRANCE,Médecin,SOLTISYK CASIMIR,15/04/2014,REPAS,€41,,
SANOFI AVENTIS FRANCE,Médecin,BUCHART ALAIN,06/02/2014,Repas,€50,,
SANOFI AVENTIS FRANCE,Médecin,BUCHART ALAIN,24/01/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Médecin,BUYSSCHAERT ARNAUD,05/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Médecin,BUYSSCHAERT ARNAUD,25/09/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,BUYSSCHAERT ARNAUD,28/05/2014,Repas,€25,,
SANOFI AVENTIS FRANCE,Médecin,BUYSSCHAERT ARNAUD,17/04/2014,Repas,€32,,
SANOFI AVENTIS FRANCE,Médecin,BUYSSCHAERT ARNAUD,25/06/2014,Repas,€34,,
SANOFI AVENTIS FRANCE,Médecin,CARDON CHRISTELLE,10/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,DELELIS AGNES,26/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,DELORME ANNE SOPHIE,25/06/2014,Repas,€34,,
SANOFI AVENTIS FRANCE,Médecin,DELTOUR CHRISTELLE,05/07/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,HANOT PERRINE,25/06/2014,Repas,€34,,
SANOFI AVENTIS FRANCE,Médecin,HERINGUEZ CHRISTELLE,26/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,HRYSZKIEWICZ JEAN,07/11/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,HRYSZKIEWICZ JEAN,10/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,JABLONSKI CHRISTIAN,27/02/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,JABLONSKI CHRISTIAN,04/07/2013,Restauration,€51,,
SANOFI AVENTIS FRANCE,Médecin,JABLONSKI CHRISTIAN,21/11/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,JABLONSKI CHRISTIAN,27/02/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,KOBRZYNSKI CATHY,10/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,PAYELLEVILLE STEPHANE,19/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,QUEVAL MELANIE,26/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,ROSZAK HENRI,21/11/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,ROSZAK HENRI,04/07/2013,Restauration,€51,,
SANOFI AVENTIS FRANCE,Médecin,ROSZAK HENRI,27/02/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,ROSZAK HENRI,19/12/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,SAUVAGE EDITH,05/07/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Médecin,SKRZYPCZAK LAURENT,25/06/2014,Repas,€34,,
SANOFI AVENTIS FRANCE,Médecin,SKRZYPCZAK LAURENT,28/05/2014,Repas,€25,,
SANOFI AVENTIS FRANCE,Médecin,SPELLER ARNAUD,24/01/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Médecin,VISCART EMMANUEL,24/01/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Médecin,VOISIN DENIS,19/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,WIART LAURENT,13/06/2014,Repas,€35,,
SANOFI AVENTIS FRANCE,Médecin,ZENTAR PASCAL,20/03/2014,Repas,€29,,
SANOFI AVENTIS FRANCE,Médecin,ZENTAR PASCAL,24/01/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Médecin,ZENTAR PASCAL,05/12/2013,Restauration,€28,,
SANOFI AVENTIS FRANCE,Pharmacien,COUVREUR AURELIEN,27/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,DELEU MARTIN,26/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,DUPUIS BENJAMIN,04/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,DUPUIS BENJAMIN,28/05/2014,Repas,€11,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JEAN LUC,17/07/2013,Restauration,€36,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JEAN LUC,04/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JULIE,09/04/2014,Repas,€25,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JULIE,27/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JULIE,11/04/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Pharmacien,HAIGNERE JULIE,05/03/2014,Repas,€23,,
SANOFI AVENTIS FRANCE,Pharmacien,LABITTE JEAN LUC,05/07/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,MACLOU FRANCOISE,05/05/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,MACLOU FRANCOISE,13/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Pharmacien,MACLOU FRANCOISE,28/01/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Pharmacien,MACLOU FRANCOISE,10/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,PARENTY FRANCK,19/02/2014,Repas,€23,,
SANOFI AVENTIS FRANCE,Pharmacien,PARENTY FRANCK,19/08/2013,Restauration,€34,,
SANOFI AVENTIS FRANCE,Pharmacien,VOITURIER CAROLINE,05/05/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,VOITURIER CAROLINE,28/01/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Pharmacien,VOITURIER CAROLINE,10/09/2013,Restauration,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,VOITURIER CAROLINE,13/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BAKOWSKI GERALDINE,28/05/2014,Repas,€11,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BAYE AMELIE,09/04/2014,Repas,€25,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CARDON CHRISTELLE,13/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CARDON CHRISTELLE,28/01/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DAVINY SONIA,28/01/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HENIN ELENA,28/05/2014,Repas,€11,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HERINGUEZ CHRISTELLE,05/03/2014,Repas,€23,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,KOBRZYNSKI CATHY,28/01/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,KOBRZYNSKI CATHY,05/05/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MONSAURET LAURENCE,19/02/2014,Repas,€23,,
SANOFI PASTEUR MSD SNC,Médecin,ANDRZEJEWSKI AUDRIC,10/10/2013,Repas,€60,,
SANOFI PASTEUR MSD SNC,Médecin,BUYSSCHAERT ARNAUD,15/11/2013,Repas,€34,,
SANOFI PASTEUR MSD SNC,Médecin,DECAUDIN MARC,15/11/2013,Repas,€34,,
SANOFI PASTEUR MSD SNC,Médecin,PAYELLEVILLE STEPHANE,10/10/2013,Repas,€60,,
SANOFI PASTEUR MSD SNC,Médecin,SKRZYPCZAK LAURENT,15/11/2013,Repas,€34,,
SANOFI PASTEUR MSD SNC,Médecin,WIART LAURENT,15/11/2013,Repas,€34,,
SANOFI PASTEUR MSD SNC,Médecin,ZENTAR PASCAL,10/10/2013,Repas,€23,,
SARL DLMEDICAL,Médecin,CHAPNIKOFF DAVID,12/11/2013,REPAS,€72,,
SHIRE France S.A.,Etudiant,BERTELOOT BEATRICE,06/06/2014,Repas,€56,,
SIEMENS AUDIOLOGIE,Audioprothésiste,WATERLOT FULVIE,11/02/2014,REPAS,€28,,
SIGVARIS,Pharmacien,LABITTE JEAN LUC,25/03/2014,REPAS,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELTOUR CHRISTELLE,25/03/2014,REPAS,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SAUVAGE EDITH,25/03/2014,REPAS,€30,,
Smith & Nephew S.A.S.,Infirmier,CARLUER JENNIFER,27/09/2013,REPAS,€26,,
Smith & Nephew S.A.S.,Infirmier,WATRELOT AURELIE,27/09/2013,REPAS,€26,,
Smith & Nephew S.A.S.,Médecin,ANDRZEJEWSKI AUDRIC,07/05/2014,REPAS,€43,,
Smith & Nephew S.A.S.,Médecin,BUYSSCHAERT ARNAUD,22/04/2014,REPAS,€37,,
Smith & Nephew S.A.S.,Médecin,BUYSSCHAERT ARNAUD,22/04/2014,REPAS,€37,,
Smith & Nephew S.A.S.,Médecin,DECAUDIN MARC,21/03/2014,REPAS,€32,,
Smith & Nephew S.A.S.,Médecin,GRYNBLAT GERARD,13/01/2014,TRANSPORT,€75,,
Smith & Nephew S.A.S.,Médecin,GRYNBLAT GERARD,13/01/2014,HEBERGEMENT,€365,,
Smith & Nephew S.A.S.,Médecin,GRYNBLAT GERARD,13/01/2014,TRANSPORT,€149,,
Smith & Nephew S.A.S.,Médecin,SKRZYPCZAK LAURENT,21/03/2014,REPAS,€32,,
Smith & Nephew S.A.S.,Médecin,SKRZYPCZAK LAURENT,21/03/2014,REPAS,€32,,
Smith & Nephew S.A.S.,Médecin,WIART LAURENT,21/03/2014,REPAS,€32,,
Smith & Nephew S.A.S.,Médecin,ZENTAR PASCAL,06/02/2014,REPAS,€27,,
Smith & Nephew S.A.S.,Médecin,ZENTAR PASCAL,23/04/2014,REPAS,€37,,
Smith & Nephew S.A.S.,Pharmacien,HAIGNERE JULIE,28/11/2013,REPAS,€33,,
SORIN GROUP FRANCE,Médecin,MIZON JEROME,28/05/2013,Repas,€60,,
SORIN GROUP FRANCE,Médecin,MIZON JEROME,13/03/2014,Repas,€59,,
STALLERGENES SA,Médecin,SOOTS JACQUES,14/04/2014,REPAS,€19,,
STALLERGENES SA,Médecin,SOOTS JACQUES,31/10/2013,REPAS,€21,,
STARKEY FRANCE,Audioprothésiste,LAURIDAN Isabelle,07/12/2013,REPAS,€40,,
STRYKER FRANCE SAS,Infirmier,FAREZ GAETANE,20/12/2013,Autre : TRANSPORT,€92,,
STRYKER FRANCE SAS,Médecin,EPINETTE JEANALAIN,12/11/2013,Autre : HOTEL,"€1,275",,
STRYKER FRANCE SAS,Médecin,EPINETTE JEANALAIN,18/09/2013,Autre : REPAS,€114,,
STRYKER FRANCE SAS,Médecin,EPINETTE JEANALAIN,16/04/2014,Autre : REPAS,€23,,
STRYKER FRANCE SAS,Médecin,EPINETTE JEANALAIN,11/03/2014,Autre : HOTEL,€552,,
STRYKER FRANCE SAS,Médecin,FAREZ ERIC,19/12/2013,Autre : HOTEL,€209,,
STRYKER FRANCE SAS,Médecin,FAREZ ERIC,20/12/2013,Autre : TRANSPORT,€92,,
STRYKER FRANCE SAS,Médecin,FAREZ ERIC,19/12/2013,Autre : HOTEL,€209,,
Takeda France,Médecin,DECAUDIN Marc,05/12/2013,REPAS,€30,,
Takeda France,Médecin,HRYSZKIEWICZ Jean,08/10/2013,REPAS,€60,,
Takeda France,Médecin,JABLONSKI Christian,05/12/2013,REPAS,€30,,
Takeda France,Médecin,RIMETZ Frederic,28/03/2014,REPAS,€30,,
TEVA SANTE SAS,Médecin,BUYSSCHAERT ARNAUD,25/04/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,HANOT PERRINE,25/04/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,HRYSZKIEWICZ JEAN,27/03/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,SKRZYPCZAK LAURENT,25/04/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,WIART LAURENT,20/03/2014,REPAS,€30,,
TEVA SANTE SAS,Médecin,WIART LAURENT,11/12/2013,REPAS,€26,,
TEVA SANTE SAS,Médecin,WIART LAURENT,20/03/2014,REPAS,€30,,
TEVA SANTE SAS,Médecin,YAHI MONTASSER HANANH,17/09/2013,REPAS,€28,,
TEVA SANTE SAS,Médecin,ZENTAR PASCAL,13/03/2014,REPAS,€30,,
TEVA SANTE SAS,Pharmacien,MACLOU FRANCOISE,29/11/2013,REPAS,€50,,
THERABEL LUCIEN PHARMA,Médecin,BUCHART ALAIN,15/01/2013,REPAS,€16,,
THERABEL LUCIEN PHARMA,Médecin,EVRARD WALLE CHRISTINE,04/04/2013,REPAS,€15,,
THERABEL LUCIEN PHARMA,Médecin,EVRARD WALLE CHRISTINE,24/01/2013,REPAS,€10,,
THERABEL LUCIEN PHARMA,Médecin,JABLONSKI CHRISTIAN,12/04/2014,HOSPITALITE,€168,,
THERABEL LUCIEN PHARMA,Médecin,JABLONSKI CHRISTIAN,19/02/2013,REPAS,€11,,
THERABEL LUCIEN PHARMA,Médecin,JABLONSKI CHRISTIAN,13/04/2014,HOSPITALITE,€167,,
THERABEL LUCIEN PHARMA,Médecin,MATUSZAK MONIQUE,13/03/2014,REPAS,€23,,
THERABEL LUCIEN PHARMA,Médecin,ROSZAK HENRI,12/04/2014,HOSPITALITE,€168,,
THERABEL LUCIEN PHARMA,Médecin,ROSZAK HENRI,04/04/2013,REPAS,€15,,
THERABEL LUCIEN PHARMA,Médecin,ROSZAK HENRI,13/04/2014,HOSPITALITE,€167,,
THERABEL LUCIEN PHARMA,Médecin,VIGREUX VIRGINIE,13/03/2014,REPAS,€23,,
THERABEL LUCIEN PHARMA,Médecin,VISCART EMMANUEL,15/01/2013,REPAS,€16,,
THERABEL LUCIEN PHARMA,Médecin,VOISIN DENIS,12/02/2013,REPAS,€14,,
THERABEL LUCIEN PHARMA,Médecin,ZENTAR PASCAL,15/01/2013,REPAS,€16,,
THERABEL LUCIEN PHARMA,Médecin,ZENTAR PASCAL,10/04/2014,REPAS,€26,,
TRB CHEMEDICA,Médecin,BENOIT JEAN-MICHEL,22/04/2014,CADEAUX,€69,,
Zimmer Dental SAS,Chirurgien-dentiste,BARISAUX BEATRICE,16/06/2014,REPAS,€32,,
Zimmer Dental SAS,Chirurgien-dentiste,BARISEAUX BEATRICE,06/03/2014,repas,€31,,
Zimmer Dental SAS,Chirurgien-dentiste,BELVAL ISABELLE,04/03/2014,repas,€31,,
Zimmer Dental SAS,Chirurgien-dentiste,DELEVAL JEAN-FRANCOIS,16/06/2014,REPAS,€32,,
Zimmer Dental SAS,Chirurgien-dentiste,DELEVAL JEAN-FRANCOIS,06/03/2014,repas,€31,,
Zimmer Dental SAS,Chirurgien-dentiste,DEWITTE MAXIME,20/03/2014,repas,€37,,
Zimmer Dental SAS,Chirurgien-dentiste,FICHEUX RANDA,20/03/2014,repas,€37,,
Zimmer Dental SAS,Chirurgien-dentiste,HAHID AMINE,03/06/2014,REPAS,€20,,
Zimmer Dental SAS,Chirurgien-dentiste,NICOURT-FRON LAETITIA,06/03/2014,repas,€31,,
Zimmer Dental SAS,Chirurgien-dentiste,NICOURT-FRON LAETITIA,16/06/2014,REPAS,€32,,
Zimmer Dental SAS,Chirurgien-dentiste,PREUSS MARIE,06/03/2014,repas,€31,,
Zimmer Dental SAS,Chirurgien-dentiste,PREUSS MARIE,16/06/2014,REPAS,€32,,
Zimmer Dental SAS,Chirurgien-dentiste,URHIN AURELIE,06/03/2014,repas,€31,,
