3M France,Association professionnel de santé,LE LIEN,02/05/2013,AUTRE : [DON],"€10,000",,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VACQUIER PIERRE ANDRE,15/11/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VACQUIER PIERRE ANDRE,14/11/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,BAULER STEPHANIE,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,BERTHELOT ANNE,09/04/2013,Hospitalite,€10,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,BOEHM BARBARA,09/04/2013,Hospitalite,€10,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,CARRE NATHALIE,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,CHAIBI AICHA,24/10/2012,Hospitalité,€13,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,CHOQUET MARION,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,FERREIRA FANY,09/04/2013,Hospitalite,€10,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,FERRENBACH LAURE,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,LE MERCIER FRANCK,29/03/2012,Hospitalité,€722,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,METTOUDI LAURENT,08/02/2013,Hospitalite,€38,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,METTOUDI LAURENT,06/09/2012,Hospitalité,€34,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,METTOUDI LAURENT,05/07/2012,Hospitalité,€45,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,METTOUDI LAURENT,27/09/2012,Hospitalité,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,NEDELLEC ETIENNE,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,QUERE DEBORAH,01/04/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Pharmacien,RUFI ALICE MICHELLE,24/10/2012,Hospitalité,€13,,
LABORATOIRE JALDES,Médecin,Bigle Anne-Laurence,15/07/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Bottineau Catherine,19/12/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Ceccarelli Marie,06/09/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Figoni-Laugel Catherine,15/07/2013,Autre : [ECHANTILLON],€21,,
LABORATOIRE JALDES,Médecin,Leininger Patrice,20/12/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Martine Colo,19/03/2014,Autre : [ECHANTILLON],€13,,
LABORATOIRE JALDES,Médecin,Masson Dominique,04/07/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Masson Dominique,21/10/2013,Autre : [ECHANTILLON],€13,,
LABORATOIRE JALDES,Médecin,Masson Dominique,21/10/2013,Autre : [ECHANTILLON],€21,,
LABORATOIRE JALDES,Médecin,Pépin Régine,30/07/2013,Autre : [ECHANTILLON],€21,,
LABORATOIRE MENE ET MOY,Médecin,ABDENNADER SAMI,04/09/2013,cadeaux,€23,,
LABORATOIRE MENE ET MOY,Médecin,ADDA JEANMARC,09/01/2014,cadeaux,€18,,
LABORATOIRE MENE ET MOY,Médecin,ADDA JEANMARC,24/03/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,ADDA JEAN-MARC,05/11/2013,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,ADDA JEAN-MARC,27/11/2013,cadeaux,€18,,
LABORATOIRE MENE ET MOY,Médecin,ADDA JEAN-MARC,05/11/2013,cadeaux,€18,,
LABORATOIRE MENE ET MOY,Médecin,AZOULAY PHILIPPE,26/09/2013,cadeaux,€31,,
LABORATOIRE MENE ET MOY,Médecin,CARREAU OLIVIER,13/03/2014,cadeaux,€18,,
LABORATOIRE MENE ET MOY,Médecin,DROUAULT YORICK,19/09/2013,cadeaux,€23,,
LABORATOIRE MENE ET MOY,Médecin,DROUAULT YORICK,06/03/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,FIGONI LAUGEL CATHERINE,01/04/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,GOSSE ELENA,30/04/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,MARCHAT CHRISTINE,28/01/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,MARCHAT CHRISTINE,29/04/2014,cadeaux,€23,,
LABORATOIRE MENE ET MOY,Médecin,MARCHAT CHRISTINE,12/09/2013,cadeaux,€23,,
LABORATOIRE NOVEX PHARMA,Infirmier,DARGUIE JESSICA,03/06/2013,Repas,€25,,
LABORATOIRE NOVEX PHARMA,Infirmier,DE RODELLEC ANNE-FLORE,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Infirmier,DUPONT CHRISTINA,15/11/2012,Repas,€43,,
LABORATOIRE NOVEX PHARMA,Infirmier,FIZELIER HARMONY,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Infirmier,MAUSSOUNI MARINA,03/06/2013,Repas,€25,,
LABORATOIRE NOVEX PHARMA,Infirmier,MERCE FLAVIE,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Infirmier,MERCE FLAVIE,13/05/2013,Repas,€52,,
LABORATOIRE NOVEX PHARMA,Infirmier,NAIL NATHALIE,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Infirmier,NANA MARIE,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Médecin,ATBAOUI FADEL,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Médecin,CHAIBI AICHA,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Médecin,COSCAS YVAN,16/01/2013,Hébergement,€574,,
LABORATOIRE NOVEX PHARMA,Médecin,COSCAS YVAN,16/01/2013,Transport,€497,,
LABORATOIRE NOVEX PHARMA,Médecin,COSCAS YVAN,16/01/2013,Hébergement,€574,,
LABORATOIRE NOVEX PHARMA,Médecin,COSCAS YVAN,16/01/2013,Repas,€339,,
LABORATOIRE NOVEX PHARMA,Médecin,LALLORUM MARJORIE,12/07/2013,Repas,€20,,
LABORATOIRE NOVEX PHARMA,Médecin,ULRICH ISABELLE,24/04/2013,Repas,€22,,
LABORATOIRE NOVEX PHARMA,Médecin,VENARD FRÉDÉRIQUE,21/09/2012,Repas,€28,,
LABORATOIRE NOVEX PHARMA,Médecin,VENARD FRÉDÉRIQUE,19/10/2012,Repas,€29,,
LABORATOIRE NOVEX PHARMA,Pharmacien,JURY MYRIAM,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Pharmacien,RUFI ALICE,25/01/2012,Autre : [ PRISE EN CHARGE CONGRES ],"€1,920",,
LABORATOIRE NOVEX PHARMA,Pharmacien,RUFI ALICE,17/07/2013,Repas,€23,,
LABORATOIRE NOVEX PHARMA,Pharmacien,RUFI ALICE,25/01/2012,Transport,€364,,
LABORATOIRES ALCON,Médecin,AUROUX DANIELE,20/03/2014,REPAS,€40,,
LABORATOIRES ALCON,Médecin,AUROUX DANIELE,18/03/2014,Repas,€35,,
LABORATOIRES ALCON,Médecin,BLONDEAU-RICHARD ARMELLE,26/09/2013,REPAS,€56,,
LABORATOIRES ALCON,Médecin,D ESPEREY FOUGERES ROZEN,03/03/2014,Repas,€60,,
LABORATOIRES ALCON,Médecin,LUREAU MARIE-AUDE,19/11/2013,REPAS,€50,,
LABORATOIRES ALCON,Médecin,LUREAU MARIE-AUDE,20/11/2013,REPAS,€38,,
LABORATOIRES ALCON,Médecin,LUREAU-CORNUOT MARIE-AUDE,24/06/2014,REPAS,€60,,
LABORATOIRES ALCON,Opticien-lunetier,ALEXANDRE ELISE,27/11/2013,REPAS,€42,,
LABORATOIRES ALCON,Opticien-lunetier,ALRIC FABIENNE,27/11/2013,REPAS,€42,,
LABORATOIRES ALCON,Opticien-lunetier,ALRIC FABIENNE,15/10/2013,REPAS,€41,,
LABORATOIRES ALCON,Opticien-lunetier,CAZENAVE CLAIRE,27/11/2013,REPAS,€42,,
Laboratoires ARKOPHARMA,Pharmacien,WILLEMIN-MESER NATHALIE,06/03/2014,REPAS,€66,,
Laboratoires ARKOPHARMA,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MOHAMED NISSIOITI,06/03/2014,REPAS,€66,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,LECOCQ GERSANDE,17/06/2014,Repas,€27,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,QUINTAINE CAROLE,17/06/2014,Repas,€27,,
LABORATOIRES COLOPLAST,Infirmier,LANGE CELINE,28/01/2014,Repas,€24,,
Laboratoires Expanscience,Médecin,HARMELIN KHIDER MICHELLE,30/08/2013,Repas,€30,,
Laboratoires Expanscience,Médecin,HARMELIN KHIDER MICHELLE,30/08/2013,Repas,€30,,
LABORATOIRES GENEVRIER,Médecin,CHARRON COLLIN ANNICK,01/12/2013,AUTRE [INSCRIPTION],€450,,
LABORATOIRES GENEVRIER,Médecin,DAGOUSSET PHILIPPE,02/12/2013,REPAS,€21,,
LABORATOIRES GENEVRIER,Médecin,FIGONI LAUGEL CATHERINE,16/01/2014,REPAS,€47,,
LABORATOIRES GENEVRIER,Médecin,GUTH MULLER SANDRINE,16/01/2014,REPAS,€47,,
LABORATOIRES GENEVRIER,Médecin,LAZIMY YAEL,10/06/2014,REPAS,€45,,
LABORATOIRES GENEVRIER,Médecin,LAZIMY YAEL,09/04/2014,AUTRE [REMIS OUVRAGE],€65,,
LABORATOIRES GENEVRIER,Médecin,LAZIMY YAEL,04/04/2014,REPAS,€10,,
LABORATOIRES GENEVRIER,Médecin,LONGVERT CHRISTINE,13/05/2014,REPAS,€45,,
LABORATOIRES GENEVRIER,Médecin,THOREL JEAN,30/01/2014,REPAS,€45,,
LABORATOIRES GENEVRIER,Médecin,THOREL JEAN,13/03/2014,REPAS,€65,,
LABORATOIRES GENEVRIER,Médecin,THOREL JEAN,04/04/2014,REPAS,€10,,
LABORATOIRES GENEVRIER,Presse et média,PRESSE PAPIERS,30/09/2013,REPAS,€30,,
LABORATOIRES GRIMBERG SA,Médecin,DOUGADOS Julie,23/09/2013,Petit Déjeuner,€10,,
Laboratoires Grünenthal SAS,Médecin,ADAM FREDERIC,14/03/2014,REPAS,€20,,
Laboratoires Grünenthal SAS,Médecin,ADAM FREDERIC,16/05/2014,REPAS,€38,,
Laboratoires Grünenthal SAS,Médecin,ATTAL NADINE,09/04/2014,REPAS,€30,,
Laboratoires Grünenthal SAS,Médecin,BEHAL DE GROC FLORENCE,10/02/2014,REPAS,€17,,
Laboratoires Grünenthal SAS,Médecin,BOUHASSIRA DIDIER,09/04/2014,REPAS,€30,,
Laboratoires Grünenthal SAS,Médecin,CHARRON COLLIN ANNICK,10/10/2013,REPAS,€55,,
Laboratoires Grünenthal SAS,Médecin,HARMELIN KHIDER MICHELLE,10/10/2013,REPAS,€55,,
Laboratoires Grünenthal SAS,Médecin,LHUILLERY DELPHINE,08/10/2013,REPAS,€23,,
Laboratoires Grünenthal SAS,Médecin,LHUILLERY DELPHINE,22/10/2013,REPAS,€20,,
Laboratoires Grünenthal SAS,Médecin,LHUILLERY DELPHINE,13/12/2013,REPAS,€17,,
Laboratoires Grünenthal SAS,Médecin,NICOD TRAN AGNES,30/01/2014,REPAS,€55,,
Laboratoires Grünenthal SAS,Médecin,VAN ROBAIS ANNE LAURE,16/05/2014,REPAS,€38,,
Laboratoires IPRAD PHARMA,Médecin,AMAR ORLY,13/05/2014,REPAS,€55,,
Laboratoires IPRAD PHARMA,Médecin,BENSAID JEAN JACQUES,20/06/2014,REPAS,€56,,
Laboratoires IPRAD PHARMA,Médecin,BENSAID JEAN-JACQUES,03/12/2013,REPAS,€40,,
Laboratoires IPRAD PHARMA,Médecin,BIGLE ANNE LAURENCE,13/05/2014,REPAS,€55,,
Laboratoires IPRAD PHARMA,Médecin,LEGER MICHELE,13/05/2014,REPAS,€55,,
Laboratoires IPRAD PHARMA,Médecin,LEGER MICHELLE,30/06/2014,REPAS,€55,,
LABORATOIRES JUVISE PHARMACEUTICALS,Médecin,LAZIMY YAEL,16/12/2013,AUTRE : [STAFF HOPITAL JEAN VERDIER],€30,,
Laboratoires Leurquin Mediolanum,Médecin,ARIF FATIMA,27/03/2014,AUTRE,€15,,
Laboratoires Leurquin Mediolanum,Médecin,ARIF FATIMA,24/10/2013,AUTRE,€47,,
Laboratoires Leurquin Mediolanum,Médecin,ARIF FATIMA,09/12/2013,AUTRE,€30,,
Laboratoires Leurquin Mediolanum,Médecin,BACCHETTA VITTORIO,09/12/2013,AUTRE,€15,,
Laboratoires Leurquin Mediolanum,Médecin,MARNEAU EVELYNE,24/10/2013,AUTRE,€30,,
Laboratoires Leurquin Mediolanum,Médecin,OHANA GILBERT,21/03/2014,AUTRE,€30,,
Laboratoires Leurquin Mediolanum,Médecin,OHANA GILBERT,20/03/2014,AUTRE,€30,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,CORJO ELIANE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,DELSERAY PAULETTE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,JOUVENAUX DELPHINE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,MARJOU NATACHA,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,MAUDOUX STEPHANIE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,MILLET A.CLAUDE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Infirmier,SOLIE VERONIQUE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,BABEAU JACQUES,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,BACCHETTA VICTTORIO,06/12/2013,HOSPITALITE,€30,,
LABORATOIRES MAYOLY SPINDLER,Médecin,BONNANS HENRI,15/04/2014,HOSPITALITE,€18,,
LABORATOIRES MAYOLY SPINDLER,Médecin,CHAPAUX SOPHIE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,CHETRIT BRIGITTE,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,CHOCHON MICHEL PHILIPPE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,COPIE CELINE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,D'ABRAVANEL Pascale,03/12/2013,HOSPITALITE,€60,,
LABORATOIRES MAYOLY SPINDLER,Médecin,D'ABRAVANEL Pascale,15/02/2014,HOSPITALITE,€62,,
LABORATOIRES MAYOLY SPINDLER,Médecin,FAURIS BERTILLE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,FLOBERT CHRISTELLE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,FOUCARD MICHEL,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,GALASSO EUGENIO,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,GALASSO EUGENIO,28/02/2014,HOSPITALITE,€60,,
LABORATOIRES MAYOLY SPINDLER,Médecin,GARCIA THOMAS,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,GAUDIN SOPHIE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,GRAU ROBERT,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,JULIEN PIERRE EMILE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,LE ROUX YVES,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,LESUEUR MICHEL,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MANSOURBAKHT TOURAJ,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MESKENS CATHERINE,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,Meskens Catherine,21/06/2014,HEBERGEMENT,€190,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MESKENS CATHERINE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,Meskens Catherine,21/06/2014,HOSPITALITE,€125,,
LABORATOIRES MAYOLY SPINDLER,Médecin,Meskens Catherine,21/06/2014,TRANSPORT,€308,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MESKENS CATHERINE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,Meskens Catherine,21/06/2014,HEBERGEMENT,€190,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MESKENS SPAULDING Pascale,03/12/2013,HOSPITALITE,€60,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MESKENS SPAULDING Pascale,15/02/2014,HOSPITALITE,€62,,
LABORATOIRES MAYOLY SPINDLER,Médecin,PELLETIER SOPHIE,06/12/2013,HOSPITALITE,€30,,
LABORATOIRES MAYOLY SPINDLER,Médecin,PELLETIER SOPHIE,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,PELLETIER SOPHIE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,ROCHER CLAUDE,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,RUFI YVES,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,SANZ JOEL,27/11/2013,HOSPITALITE,€50,,
LABORATOIRES MAYOLY SPINDLER,Médecin,TAWIL CHRISTINE,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,TUSZYNSKI TIERRY,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,VIRAT JACQUES,06/12/2013,HOSPITALITE,€30,,
LABORATOIRES MAYOLY SPINDLER,Médecin,VIRAT JACQUES,08/07/2013,HOSPITALITE,€35,,
LABORATOIRES MAYOLY SPINDLER,Médecin,VIRAT JACQUES,23/01/2014,HOSPITALITE,€20,,
LABORATOIRES MAYOLY SPINDLER,Médecin,VRILLON MICHEL,03/04/2014,HOSPITALITE,€20,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,AMAR ORLY,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,BENATTAR MARIE CLAUDE,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,CARREAU OLIVIER,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,COLO MARTINE,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,FOURRIER ELISABETH,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,GALEY LANGLOIS FRANCOISE,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,OKONOWSKI PATRICIA,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,POMMARET SERIS LOICKE,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Pharmacien,HENNEQUIN ALIX,24/04/2014,INVITATIONS,€20,,
LABORATOIRES OMEGA PHARMA FRANCE,Sage-femme,COLIN POIRET EMILIE,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Sage-femme,VERRIEZ LE TROQUER JEANNINE,01/12/2013,CADEAUX,€15,,
Laboratoires THEA,Etudiant,FLORENTIN TEODORO GABRIEL,10/05/2014,REPAS,€21,,
Laboratoires THEA,Médecin,BENHATCHI NASSIMA,21/11/2013,REPAS,€50,,
Laboratoires THEA,Médecin,BLONDEAU RICHARD ARMELLE,06/02/2014,REPAS,€55,,
Laboratoires THEA,Médecin,DESPORTES VIANNEY,06/02/2014,REPAS,€55,,
Laboratoires THEA,Médecin,DESPORTES VIANNEY,29/01/2014,AUTRE,€190,,
Laboratoires THEA,Médecin,LABBE ANTOINE,23/01/2014,REPAS,€49,,
Laboratoires THEA,Médecin,LUREAU CORNUOT MARIE-AUDE,06/02/2014,REPAS,€55,,
Laboratoires THEA,Médecin,PLATKIEWICZ SYLVIA,08/04/2014,REPAS,€55,,
Laboratoires TONIPHARM SARL,Médecin,KOZLOWSKA Alicja,19/03/2014,cocktail déjeunatoire,€50,,
LABORATOIRES URGO,Pharmacien,IOTTI JEREMY,04/11/2013,REPAS,€19,,
LABORATOIRES URGO,Pharmacien,SAYAH SAM,17/10/2013,REPAS,€14,,
LABORATOIRES URGO,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BALOGO LAETICIA,17/10/2013,REPAS,€14,,
LABORATOIRES URGO,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CODJOVI MURIEL,17/10/2013,REPAS,€14,,
LABORATOIRES URGO,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DA CRUZ EMILIE,17/10/2013,REPAS,€14,,
LABORATOIRES URGO,Préparateur en pharmacie et préparateur en pharmacie hospitalière,ESSOULAHI NAWAL,17/10/2013,REPAS,€14,,
LEO Pharma,Etablissement de santé,HÔPITAL AMBROISE PARÉ,30/09/2013,AUTRE : [DOCUMENTATION SCIENTIFIQUE],€111,,
LEO Pharma,Infirmier,NAIL NATHALIE,26/02/2014,REPAS,€32,,
LEO Pharma,Médecin,CARREAU OLIVIER,13/02/2014,HOSPITALITE,€62,,
LEO Pharma,Médecin,EDELMAN Philippe,03/04/2014,Repas,€38,,
LEO Pharma,Médecin,GALEY LANGLOIS FRANCOISE,30/01/2014,REPAS,€56,,
LEO Pharma,Médecin,GARNIER VIOUGEAT NATHALIE,19/06/2014,REPAS,€18,,
LEO Pharma,Médecin,MARCHAT CHRISTINE,17/10/2013,AUTRE : INSCRIPTION,€160,,
LEO Pharma,Médecin,MARIE SCEMAMA LYDIA,23/07/2013,REPAS,€24,,
LEO Pharma,Médecin,SALAGNAC VERONIQUE,30/01/2014,REPAS,€56,,
LEO Pharma,Médecin,SALAGNAC VERONIQUE,17/10/2013,AUTRE : INSCRIPTION,€160,,
LEO Pharma,Médecin,SCARABIN CATHERINE,21/05/2014,REPAS,€17,,
LEO Pharma,Médecin,VAILLANT JEAN NICOLAS,23/10/2013,REPAS,€18,,
LEO Pharma,Médecin,VAILLANT JEAN NICOLAS,26/03/2014,REPAS,€17,,
LEO Pharma,Pharmacien,ATBAOUI FADEL,06/05/2014,REPAS,€60,,
LEO Pharma,Pharmacien,RUFI ALICE MICHELLE,06/05/2014,REPAS,€60,,
LES LABORATOIRES OSTEAL MEDICAL,Infirmier,ALICE GAUDY,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Infirmier,PAUL CARINE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Infirmier,ROLLAND JULIE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Infirmier,TASSOU KARINE,12/11/2013,INSCRIPTION,€50,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,AIM FLORENCE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,BAUER THOMAS,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,BEN HAMOU FRANCOISE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,BOISRENOULT PHILIPPE,21/05/2014,REPAS,€41,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,COURNAPEAU JEROME,04/06/2014,HEBERGEMENT,"€1,329",,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,COURNAPEAU JEROME,05/06/2014,REPAS,€108,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,COURNAPEAU JEROME,04/06/2014,INSCRIPTION,€510,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,COURNAPEAU JEROME,04/06/2014,TRANSPORT,€255,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,DERANLOT JULIEN,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,DESROCHES ASUKA,17/01/2014,REPAS,€22,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,FAIVRE BRUNO,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,FERRAND MATHIEU,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,GUYOT CAROLINE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HARDY PHILIPPE,10/03/2014,INSCRIPTION,€670,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HARDY PHILIPPE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HARDY PHILIPPE,13/03/2014,HEBERGEMENT,"€2,100",,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HARDY PHILIPPE,23/03/2013,HEBERGEMENT,"€1,354",,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HARDY PHILIPPE,23/03/2013,INSCRIPTION,€480,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HEYM BEATE,21/05/2014,REPAS,€41,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,HIRCH CAROLINE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,LE MOULEC YVES PIERR,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,MALAFOSSE ROBERT,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,MEYER ALAIN,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,ROSENSTIEL NIKOLAUS,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,STELZEN CAMILLE,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,TRIBOT LAPIERRE QUENTIN,23/10/2013,REPAS,€17,,
LES LABORATOIRES OSTEAL MEDICAL,Médecin,VILLAT GUILLAUME,23/10/2013,REPAS,€17,,
LES LABORATOIRES SERVIER,Etudiant,BRESOLES FRANCOIS,10/10/2013,Repas,€45,,
LES LABORATOIRES SERVIER,Etudiant,HAZIOT NOEMIE,06/11/2013,Repas,€12,,
LES LABORATOIRES SERVIER,Etudiant,MALLET SOPHIE,06/11/2013,Repas,€12,,
LES LABORATOIRES SERVIER,Etudiant,URTADO SOPHIE,06/11/2013,Repas,€12,,
LES LABORATOIRES SERVIER,Etudiant,VERGIER ROMAIN,06/11/2013,Repas,€12,,
LES LABORATOIRES SERVIER,Médecin,ABENSOUR MARTINE,07/12/2013,Repas,€272,,
