accomed,Médecin,FEBVRE Romain,09/05/2014,HEBERGEMENT - CONGRES PARIS,€380,,
MENARINI FRANCE,Médecin,ROUX COMBEAUD JOSIANE,08/01/2014,Autre : [Restauration],€58,,
MERCK SERONO,Médecin,PONTIER CATHERINE,04/07/2013,REPAS,€36,,
Molnlycke Health Care,Médecin,GOUMELET MELANIE,18/12/2013,REPAS,€23,,
MSD France,Médecin,PLANES SAUTEREAU NADINE,11/09/2013,TRANSPORT,€199,,
MSD France,Médecin,RONDEPIERRE PASCAL,23/05/2014,REPAS,€17,,
MYLAN SAS,Pharmacien,DEPREZ EMMANUEL,18/02/2014,REPAS,€50,,
NESTLE HOMECARE,Diététicien,PONDOSA NATHALIE,12/03/2014,REPAS,€60,,
NESTLE HOMECARE,Médecin,LEGER GUIS'HAU JULIE,12/03/2014,REPAS,€60,,
NESTLE HOMECARE,Médecin,LEGER GUIS'HAU JULIE,11/03/2014,INVITATIONS,€310,,
NESTLE HOMECARE,Médecin,LEGER GUIS'HAU JULIE,11/03/2014,TRANSPORT,€110,,
NESTLE HOMECARE,Médecin,LEGER GUIS'HAU JULIE,11/03/2014,HEBERGEMENT,€720,,
NESTLE HOMECARE,Médecin,SOMDA FREDERIC,11/03/2014,INVITATIONS,€310,,
NESTLE HOMECARE,Médecin,SOMDA FREDERIC,07/04/2014,TRANSPORT,€60,,
NESTLE HOMECARE,Médecin,SOMDA FREDERIC,12/03/2014,REPAS,€60,,
NESTLE HOMECARE,Médecin,SOMDA FREDERIC,11/03/2014,HEBERGEMENT,€720,,
NESTLE HOMECARE,Médecin,SOMDA FREDERIC,11/03/2014,TRANSPORT,€110,,
NOVARTIS PHARMA SAS,Médecin,BERNE ELISABETH,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,BERNE ELISABETH,24/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,FEBVRE ROMAIN,20/03/2014,Transport,€203,,
NOVARTIS PHARMA SAS,Médecin,FEBVRE ROMAIN,20/03/2014,Hébergement,€440,,
NOVARTIS PHARMA SAS,Médecin,FEBVRE ROMAIN,20/03/2014,Repas,€60,,
NOVARTIS PHARMA SAS,Médecin,FONTAINE FREDERIC,04/03/2014,Repas,€31,,
NOVARTIS PHARMA SAS,Médecin,FRANCOZ TAILLANTER NICOLE,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,FRANCOZ TAILLANTER NICOLE,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,GUERIN PHILIPPE,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,HAMOUI RIAD,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,JERBI RIDHA,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,JERBI RIDHA,24/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,LOMBARD FRANCOISE,10/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,LOMBARD FRANCOISE,24/04/2014,Autre : [Participation Evenement Scientifique],€55,,
OCP REPARTITION,Pharmacien,PINEL DOMINIQUE,24/01/2014,REPAS,€36,,
OCP REPARTITION,Pharmacien,PINEL DOMINIQUE,24/06/2014,REPAS,€49,,
PAUL HARTMANN SA,Infirmier,FRADIN BERNADETTE,28/04/2013,Repas,€35,,
PAUL HARTMANN SA,Médecin,ABBADIE FABRICE,23/01/2014,Repas,€40,,
PAUL HARTMANN SA,Médecin,DA COSTA CORNEIA ENRIQUE,28/04/2014,Repas,€34,,
PAUL HARTMANN SA,Médecin,GUIBBAL MATHIEU,23/01/2014,Repas,€40,,
PAUL HARTMANN SA,Médecin,MARECHAL VALERIE,23/01/2014,Repas,€40,,
PECH CERCIAT,Médecin,Crosmary Yves,04/12/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Crosmary Yves,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,De Marin de Montmarin Jean-Luc,17/09/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Fallouh Bassim,08/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Fallouh Bassim,04/10/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Gosp Gérard,04/10/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Huguet Françoise,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Huguet Françoise,06/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Huguet Françoise,04/09/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Leroux-Favard Sophie,14/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Maréchal Valérie,17/09/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Maréchal Valérie,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Maréchal Valérie,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Rossigart Frédérique,06/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Rossigart Frédérique,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Rossigart Frédérique,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Rossigart Frédérique,06/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Stener Virginie,04/12/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Stener Virginie,17/07/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Sage-femme,Paduch Elsa,04/10/2013,Autre : [ECHANTILLON],€20,,
PFIZER SAS,Association professionnel de santé,ASSOCIATION FRANCE AVC 03,10/04/2014,HOSPITALITE,€78,,
PFIZER SAS,Association professionnel de santé,ASSOCIATION FRANCE AVC 03,10/04/2014,HOSPITALITE,€151,,
PHADIA SAS,Médecin,MORILLON ALINE,10/09/2013,FRAIS DE REPAS,€24,,
PHADIA SAS,Pharmacien,TAVANI FABIENNE,10/09/2013,FRAIS DE REPAS,€24,,
PHADIA SAS,Pharmacien,VALLEIX LAVENU FRANCOISE,10/09/2013,FRAIS DE REPAS,€24,,
PHADIA SAS,Technicien de laboratoire médical,BEAUPARLANT EVELYNE,10/09/2013,FRAIS DE REPAS,€24,,
PHADIA SAS,Technicien de laboratoire médical,JARANTON SANDRINE,10/09/2013,FRAIS DE REPAS,€24,,
PHADIA SAS,Technicien de laboratoire médical,MARTIN ANTOINE,10/09/2013,FRAIS DE REPAS,€24,,
PHARMA DOM,Médecin,COLAMARINO RENATO,23/10/2013,DEJEUNER D'OPPORTUNITE,€53,,
PHARMA DOM,Médecin,VENT MARIE LAURENCE,07/09/2013,REPAS,€18,,
PHARMA DOM,Médecin,VENT MARIE LAURENCE,21/11/2013,TRANSPORT,"€1,351",,
PHARMA DOM,Médecin,VENT MARIE LAURENCE,21/11/2013,INSCRIPTION,€340,,
PHARMA DOM,Médecin,VENT MARIE LAURENCE,17/12/2013,DEJEUNER D'OPPORTUNITE,€28,,
Pierre Fabre Dermo-Cosmétique,Pharmacien,GRANDE JEAN BAPTISTE,11/12/2013,RP,€48,,
PIERRE FABRE MEDICAMENT,Médecin,ADVENIER DAVID,13/01/2014,RESTAURATION,€39,,
PIERRE FABRE MEDICAMENT,Médecin,BECAUD PHILIPPE,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,BECAUD PHILIPPE,13/01/2014,RESTAURATION,€39,,
PIERRE FABRE MEDICAMENT,Médecin,BRAUCHLI GERARD,13/01/2014,RESTAURATION,€39,,
PIERRE FABRE MEDICAMENT,Médecin,CROUZERY GILBERT,26/06/2012,Restauration,€11,,
PIERRE FABRE MEDICAMENT,Médecin,CROUZERY GILBERT,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,DESPREZ JEAN CLAUDE,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,FONTAINE FREDERIC,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,GUERIN PHILIPPE,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,HAMOUI RIAD,26/01/2012,Restauration,€14,,
PIERRE FABRE MEDICAMENT,Médecin,HAMOUI RIAD,26/04/2012,Restauration,€29,,
PIERRE FABRE MEDICAMENT,Médecin,HAMOUI RIAD,03/05/2012,Restauration,€39,,
PIERRE FABRE MEDICAMENT,Médecin,HAMOUI RIAD,26/01/2012,Restauration,€14,,
PIERRE FABRE MEDICAMENT,Médecin,HAMOUI RIAD,03/05/2012,Restauration,€39,,
PIERRE FABRE MEDICAMENT,Médecin,HUGUET FRANCOISE,27/06/2013,Restauration,€20,,
PIERRE FABRE MEDICAMENT,Médecin,LUSSIER JACQUELINE,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,MARECHAL VALERIE,27/06/2013,Restauration,€20,,
PIERRE FABRE MEDICAMENT,Médecin,MARECHAL VALERIE,14/12/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Médecin,MONDAZ ALAIN,03/05/2012,Restauration,€39,,
PIERRE FABRE MEDICAMENT,Médecin,MONDAZ ALAIN,26/04/2012,Restauration,€29,,
PIERRE FABRE MEDICAMENT,Médecin,MONDAZ ALAIN,13/12/2012,Restauration,€35,,
PIERRE FABRE MEDICAMENT,Médecin,PLANES SAUTEREAU NADINE,24/01/2013,Restauration,€45,,
PIERRE FABRE MEDICAMENT,Médecin,PLESSE JEAN MARIE,31/05/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,REYNAUD JACQUELINE,20/06/2013,Restauration,€20,,
PIERRE FABRE MEDICAMENT,Médecin,REYNAUD OLIVIER,01/02/2012,Restauration,€45,,
PIERRE FABRE MEDICAMENT,Pharmacien,COLOMBIER PASCAL,31/05/2012,Restauration,€28,,
Prodition,Audioprothésiste,MENETRIER DOMINIQUE,21/01/2014,Repas,€58,,
Prodition,Audioprothésiste,ROUX MARIE,16/04/2014,Repas,€20,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,HOUZIAUX GREGOIRE,10/05/2012,DON PRODUITS,€353,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,MONTAGNIER AURELIA,12/01/2012,DON PRODUITS,€353,,
RANBAXY PHARMACIE GENERIQUES,Pharmacien,GILLET Catherine,26/10/2013,Repas,€20,,
RESEARCH NOW SAS,Médecin,LONG Jean-Louis,19/09/2013,enquête,€19,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRANDMOUGIN MARTINE,10/03/2014,REPAS,€28,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRANDMOUGIN MARTINE,11/03/2014,REPAS,€32,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRANDMOUGIN MARTINE,11/03/2014,REPAS,€13,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRANDMOUGIN MARTINE,12/03/2014,REPAS,€14,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRIFFE MARION,11/03/2014,REPAS,€13,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRIFFET MARION,11/03/2014,REPAS,€32,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRIFFET MARION,10/03/2014,REPAS,€28,,
ROCHE DIAGNOSTICS FRANCE,Technicien de laboratoire médical,GRIFFET MARION,12/03/2014,REPAS,€14,,
SANOFI AVENTIS FRANCE,Médecin,FONTAINE FREDERIC,02/06/2014,Repas,€29,,
SANOFI AVENTIS FRANCE,Médecin,HAMOUI RIAD,02/06/2014,Repas,€29,,
SANOFI AVENTIS FRANCE,Pharmacien,BAILLEUL CATHERINE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Pharmacien,BERGER CHRISTELLE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Pharmacien,GILLET ASTRUC CATHERINE,19/05/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,GILLET ASTRUC CATHERINE,25/02/2014,Repas,€32,,
SANOFI AVENTIS FRANCE,Pharmacien,GILLET ASTRUC CATHERINE,15/05/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,PACHECO AURELIE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Pharmacien,REY ROMAIN,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Pharmacien,ROUSSEAU CAMILLE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BARDET NATHALIE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BEAUNE RADIA,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,COUCHEZ NOEMIE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,FORESTIER ERIC,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GOUTAUDIER CELINE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MOREL STEPHANIE,20/05/2014,Repas,€43,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,REOLON CATHERINE,20/05/2014,Repas,€43,,
SHIRE France S.A.,Orthoptiste,PENIN ALLISON,04/04/2014,Repas,€350,,
SHIRE France S.A.,Orthoptiste,PENIN ALLISON,04/04/2014,Transport,€400,,
SHIRE France S.A.,Psychomotricien,MARTIN ROY VIOLENE,04/04/2014,Repas,€98,,
SHIRE France S.A.,Psychomotricien,MARTIN ROY VIOLENE,04/04/2014,Transport,€136,,
SHIRE France S.A.,Psychomotricien,MONCHIET ANNE LAURE,04/04/2014,Transport,€20,,
SHIRE France S.A.,Psychomotricien,MONCHIET ANNE LAURE,04/04/2014,Repas,€20,,
SORIN GROUP FRANCE,Infirmier,LAGRANGE CLAUDE,04/04/2014,Transport,€564,,
SORIN GROUP FRANCE,Infirmier,LAGRANGE CLAUDE,04/04/2014,AUTRE: [FRAIS],€83,,
SORIN GROUP FRANCE,Infirmier,LAGRANGE CLAUDE,04/04/2014,HEBERGEMENT,€110,,
SORIN GROUP FRANCE,Infirmier,LAGRANGE CLAUDE,04/04/2014,REPAS,€35,,
SORIN GROUP FRANCE,Infirmier,ROY MARIE AGNES,04/04/2014,HEBERGEMENT,€110,,
SORIN GROUP FRANCE,Infirmier,ROY MARIE AGNES,04/04/2014,TRANSPORT,€564,,
SORIN GROUP FRANCE,Infirmier,ROY MARIE AGNES,04/04/2014,AUTRE: [FRAIS],€23,,
SORIN GROUP FRANCE,Infirmier,ROY MARIE AGNES,04/04/2014,REPAS,€35,,
SORIN GROUP FRANCE,Médecin,KOUZEZ MAZEN,11/04/2014,HEBERGEMENT,€195,,
SORIN GROUP FRANCE,Médecin,KOUZEZ MAZEN,11/04/2014,HEBERGEMENT,€195,,
SORIN GROUP FRANCE,Médecin,KOUZEZ MAZEN,11/04/2014,Transport,€259,,
Takeda France,Médecin,HAMOUI Riad,20/02/2014,REPAS,€29,,
Takeda France,Médecin,MONDAZ Alain,07/11/2013,REPAS,€30,,
TEVA SANTE SAS,Etudiant,PAGANI MELANIE,03/04/2014,REPAS,€68,,
TEVA SANTE SAS,Etudiant,PAGANI MELANIE,03/04/2014,HEBERGEMENT,€121,,
TEVA SANTE SAS,Médecin,COLAMARINO RENATO,30/06/2014,REPAS,€40,,
TEVA SANTE SAS,Médecin,COLAMARINO RENATO,03/04/2014,REPAS,€36,,
TEVA SANTE SAS,Pharmacien,PINEL DOMINIQUE,11/02/2014,REPAS,€48,,
TEVA SANTE SAS,Pharmacien,TAVERNIER JEROME,03/04/2014,REPAS,€68,,
TEVA SANTE SAS,Pharmacien,TAVERNIER JEROME,03/04/2014,HEBERGEMENT,€121,,
TORNIER,Médecin,GIRAUD PHILIPPE,03/03/2014,Autre : Voyages et deplacements,€372,,
TORNIER,Médecin,GIRAUD PHILIPPE,03/03/2014,Autre : hebergement,€615,,
TORNIER,Médecin,GIRAUD PHILIPPE,03/03/2014,Autre : Restauration,€80,,
TOSHIBA MEDICAL FRANCE,Médecin,Francoz Jean-Bruno,02/10/2013,Repas,€38,,
VECTEC,Pharmacien,MALHURET R,26/11/2013,REPAS,€39,,
Vibrant Med-El,Audioprothésiste,COUSTER MARINE,15/10/2013,REPAS,€22,,
VITALAIRE,Médecin,FEREY FREDERIQUE,31/01/2013,RESTAURATION,€35,,
VITALAIRE,Médecin,FONTAINE FREDERIC,31/01/2013,RESTAURATION,€35,,
VITALAIRE,Médecin,PLANES SAUTEREAU NADINE,06/10/2012,RESTAURATION,€60,,
VITALAIRE,Médecin,PLANES SAUTEREAU NADINE,07/10/2012,RESTAURATION,€60,,
VITALAIRE,Médecin,PLANES SAUTEREAU NADINE,06/10/2012,RESTAURATION,€60,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,24/11/2012,INSCRIPTION,€50,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,06/09/2012,RESTAURATION,€34,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,18/07/2012,RESTAURATION,€48,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,24/11/2012,INSCRIPTION,€275,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,28/11/2013,DEJEUNER,€39,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,17/11/2013,DEJEUNER,€41,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,31/01/2013,RESTAURATION,€35,,
VITALAIRE,Médecin,PLANES-SAUTEREAU NADINE,24/11/2012,HEBERGEMENT,€170,,
Zambon France,Médecin,BERETVAS MICHEL,27/02/2014,Repas,€60,,
Zambon France,Médecin,CROUZERY GILBERT,27/02/2014,Repas,€60,,
Zambon France,Médecin,FONTAINE FREDERIC,27/02/2014,Repas,€60,,
Zambon France,Médecin,GUERIN PHILIPPE,27/02/2014,Repas,€60,,
Zambon France,Médecin,LALLIER SYLVIE CORINE,25/03/2014,Repas,€26,,
Zambon France,Médecin,REYNAUD JACQUELINE,25/03/2014,Repas,€26,,
