ABBOTT FRANCE,Médecin,MEYER PIERRE,30/01/2014,REPAS,€65,,
MENARINI FRANCE,Médecin,DONADEY JEAN CHRISTOPHE,22/03/2014,Autre : [Forfait],€250,,
MENARINI FRANCE,Médecin,FRANCOIS DOMINIQUE,22/03/2014,Autre : [Forfait],€250,,
MENICON SAS,Médecin,BLOISE LOUISETTE,19/06/2014,DINER THEMATIQUE,€60,,
MERZ PHARMA France,Médecin,BARDEAU JEAN_JACQUES,20/03/2014,Repas,€54,,
MERZ PHARMA France,Médecin,COUSYN ROCHAT MARIE CLAIRE,24/06/2014,Repas,€53,,
MERZ PHARMA France,Médecin,DURLACHER DIDIER,23/05/2014,Repas,€45,,
MERZ PHARMA France,Médecin,DURLACHER DIDIER,21/05/2014,Repas,€26,,
MERZ PHARMA France,Médecin,DURLACHER DIDIER,10/01/2014,Repas,€60,,
MERZ PHARMA France,Médecin,HOLTERBACH RAPHAEL,21/05/2014,Repas,€26,,
MSD France,Médecin,AMSALLEM LUC,15/01/2014,TRANSPORT,€65,,
MSD France,Médecin,AMSALLEM LUC,15/01/2014,INSCRIPTION,€344,,
MSD France,Médecin,AMSALLEM LUC,16/01/2014,HÉBERGEMENT,€129,,
MSD France,Médecin,AMSALLEM LUC,17/01/2014,HÉBERGEMENT,€129,,
MSD France,Médecin,AMSALLEM LUC,15/01/2014,HÉBERGEMENT,€129,,
MSD France,Médecin,AMSALLEM LUC,15/01/2014,TRANSPORT,€150,,
MSD France,Médecin,AUDIBERT STEPHANIE,27/03/2014,REPAS,€60,,
MSD France,Médecin,AUDIBERT STEPHANIE,20/03/2014,REPAS,€60,,
MSD France,Médecin,BENHAMOU PIERRE,27/03/2014,REPAS,€60,,
MSD France,Médecin,BENHAMOU PIERRE,20/03/2014,REPAS,€60,,
MSD France,Médecin,DONADEY JEAN CHRISTOPHE,20/03/2014,REPAS,€60,,
MSD France,Médecin,FRANCOIS DOMINIQUE,20/03/2014,REPAS,€60,,
MSD France,Médecin,FRANCOIS DOMINIQUE,27/11/2013,REPAS,€36,,
MSD France,Médecin,LEVY JOSE,27/03/2014,REPAS,€60,,
MSD France,Médecin,OLIVERO SYLVAIN,13/05/2014,REPAS,€60,,
MSD France,Médecin,PIERRILLAS JEAN CLAUDE,12/12/2013,REPAS,€56,,
MSD France,Pharmacien,SIN THIM,20/03/2014,REPAS,€60,,
MSD France,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CASTELLO PHILIPPE,20/03/2014,REPAS,€60,,
MYLAN SAS,Pharmacien,CLARON FRANÇOIS,14/10/2013,REPAS,€22,,
MYLAN SAS,Pharmacien,DEPLANO VINCENT,18/06/2014,REPAS,€23,,
NICOX,Autres types de personne morale,HORUS PHARMA,03/05/2014,DINER,€142,,
NOBEL BIOCARE FRANCE SAS,Chirurgien-dentiste,FAKOURY CHARLES,17/07/2013,REPAS,€17,,
NOVARTIS PHARMA SAS,Infirmier,JACQUET SOPHIE,15/10/2013,Autre : [Hospitalité Evenement Scientifique],€18,,
NOVARTIS PHARMA SAS,Médecin,BOYER GUY RENE,18/02/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,BOYER GUY RENE,03/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,CALVELLI MARION,27/03/2014,Repas,€30,,
NOVARTIS PHARMA SAS,Médecin,DONADEY JEAN CHRISTOPHE,03/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,FRANCOIS DOMINIQUE,03/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,FRANCOIS JEAN CLAUDE,03/04/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVO NORDISK,Médecin,BENHAMOU PIERRE,20/02/2014,REPAS,€60,,
NOVO NORDISK,Médecin,DONADEY JEAN CHRISTOPHE,20/02/2014,REPAS,€60,,
NOVO NORDISK,Médecin,GIOBERGIA ROGER,20/02/2014,REPAS,€60,,
Ophtalmic Compagnie,Médecin,BLOISE LOUISETTE,26/06/2014,Repas,€55,,
Ophtalmic Compagnie,Médecin,HEBERT CHARLES,26/06/2014,Repas,€55,,
Ophtalmic Compagnie,Médecin,MAESTRACCI PIERRE,26/06/2014,Repas,€55,,
PECH CERCIAT,Médecin,Barnoin Joël,05/11/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Cousyn-Rochat Marie Claire,20/12/2013,Autre : [ECHANTILLON],€20,,
PECH CERCIAT,Médecin,Martin Carole,27/08/2013,Autre : [ECHANTILLON],€20,,
PHONAK FRANCE,Audioprothésiste,DUCASSE NICOLAS,06/12/2013,REPAS,€35,,
PHONAK FRANCE,Audioprothésiste,DUCASSE NICOLAS,04/04/2014,REPAS,€11,,
PHONAK FRANCE,Audioprothésiste,DUCASSE NICOLAS,04/04/2014,REPAS,€17,,
PHONAK FRANCE,Audioprothésiste,DUCASSE NICOLAS,04/04/2014,REPAS,€13,,
PHONAK FRANCE,Audioprothésiste,DUCASSE NICOLAS,04/04/2014,REPAS,€16,,
PHONAK FRANCE,Audioprothésiste,MEYEROS EMELYNE,01/10/2013,REPAS,€31,,
PHONAK FRANCE,Audioprothésiste,REYEROS EMELYNE,28/01/2014,REPAS,€38,,
PHONAK FRANCE,Audioprothésiste,REYEROS EMELYNE,27/01/2014,CADEAUX,€56,,
Pierre Fabre Dermo-Cosmétique,Pharmacien,BOYER MONIQUE,11/12/2013,RP,€48,,
PIERRE FABRE MEDICAMENT,Chirurgien-dentiste,ROCHE JEAN LOUIS,16/01/2014,RESTAURATION,€50,,
PIERRE FABRE MEDICAMENT,Médecin,AMSALLEM LUC,18/06/2013,Restauration,€65,,
PIERRE FABRE MEDICAMENT,Médecin,AMSALLEM LUC,30/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,BARNOIN JOEL,19/12/2012,Restauration,€50,,
PIERRE FABRE MEDICAMENT,Médecin,BARNOIN JOEL,19/06/2013,Restauration,€50,,
PIERRE FABRE MEDICAMENT,Médecin,BARNOIN JOEL,02/05/2012,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,BARNOIN JOEL,30/06/2012,Restauration,€56,,
PIERRE FABRE MEDICAMENT,Médecin,BENHAMOU PIERRE,12/04/2012,Restauration,€72,,
PIERRE FABRE MEDICAMENT,Médecin,BENHAMOU PIERRE,24/11/2012,Restauration,€21,,
PIERRE FABRE MEDICAMENT,Médecin,BENHAMOU PIERRE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,BERNI MARYLENE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,DONADEY JEAN CHRISTOPHE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,DONADEY JEAN CHRISTOPHE,12/04/2012,Restauration,€72,,
PIERRE FABRE MEDICAMENT,Médecin,FRANCOIS DOMINIQUE,27/02/2013,Restauration,€43,,
PIERRE FABRE MEDICAMENT,Médecin,FRANCOIS JEAN CLAUDE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,GARCIA NATHALIE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,GULINO ALDO,28/09/2012,Restauration,€49,,
PIERRE FABRE MEDICAMENT,Médecin,JANKOWSKI MICHEL,12/04/2012,Restauration,€72,,
PIERRE FABRE MEDICAMENT,Médecin,JEANNET FABIENNE,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,MARCUCCI JEAN MARC,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,MARTINETTI PAUL,09/03/2013,Restauration,€54,,
PIERRE FABRE MEDICAMENT,Médecin,MARTINETTI PAUL,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,MULLER GUY,15/05/2012,Restauration,€60,,
PIERRE FABRE MEDICAMENT,Médecin,NOLIN HUGO,14/03/2013,Restauration,€50,,
PIERRE FABRE MEDICAMENT,Médecin,OLLIVIER JEAN FRANCOIS,28/09/2012,Restauration,€49,,
RESEARCH NOW SAS,Médecin,LEON Pierre,21/01/2013,enquête,€17,,
RESEARCH NOW SAS,Médecin,MORAND Pascal,23/09/2013,enquête,€19,,
RESMED SAS,Association professionnel de santé,Association de Pneumologie de la Côte d'Azur,04/04/2014,Dons de fonctionnement,"€2,000",,
ROCHE SAS,Médecin,CASTELNAU OLIVIER,27/05/2014,Repas,€60,,
ROCHE SAS,Médecin,OUZAN DENIS,28/11/2013,Hébergement,€182,,
ROCHE SAS,Médecin,OUZAN DENIS,06/02/2014,Repas,€25,,
ROCHE SAS,Médecin,OUZAN DENIS,20/02/2014,Repas,€60,,
ROCHE SAS,Médecin,OUZAN DENIS,29/11/2013,Hébergement,€182,,
ROCHE SAS,Médecin,OUZAN DENIS,29/11/2013,Repas,€60,,
ROCHE SAS,Médecin,OUZAN DENIS,28/11/2013,Transport,€232,,
ROCHE SAS,Médecin,OUZAN DENIS,28/11/2013,Transport,€138,,
ROCHE SAS,Médecin,OUZAN DENIS,28/11/2013,Repas,€60,,
ROCHE SAS,Médecin,OUZAN DENIS,05/11/2013,Hébergement,€231,,
ROCHE SAS,Médecin,OUZAN DENIS,04/11/2013,Hébergement,€231,,
ROCHE SAS,Médecin,OUZAN DENIS,03/11/2013,Hébergement,€231,,
ROCHE SAS,Médecin,OUZAN DENIS,02/11/2013,Hébergement,€231,,
ROCHE SAS,Médecin,OUZAN DENIS,01/11/2013,Transport,€790,,
ROCHE SAS,Médecin,OUZAN DENIS,01/11/2013,Transport,€74,,
ROCHE SAS,Médecin,OUZAN DENIS,01/11/2013,Inscription,€558,,
ROCHE SAS,Médecin,OUZAN DENIS,01/11/2013,Hébergement,€231,,
ROCHE SAS,Médecin,OUZAN DENIS,22/05/2014,Repas,€45,,
ROCHE SAS,Médecin,OUZAN DENIS,27/05/2014,Repas,€18,,
SANOFI AVENTIS FRANCE,Infirmier,MAZIERE BERNADETTE,04/03/2014,Repas,€16,,
SANOFI AVENTIS FRANCE,Infirmier,PERNODET KARINE,04/03/2014,Repas,€16,,
SANOFI AVENTIS FRANCE,Infirmier,SLABY SANDRINE,04/03/2014,Repas,€16,,
SANOFI AVENTIS FRANCE,Infirmier,VELINOVA MARTINA,04/03/2014,Repas,€16,,
SANOFI AVENTIS FRANCE,Médecin,BENZAQUIN ANDRE,10/03/2014,Repas,€20,,
SHIRE France S.A.,Aide soignant,KARAKATSANDS DORIANE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Aide soignant,MACCONI YVETTE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,LE CAMPION FRANCOISE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,LE MAY VALERIE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,MIKO KRISTINA,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,MILLO LAETITIA,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,PELAGIE DALBOS,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,PERNODET KARINE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,SLABY SANDRINE,29/10/2013,Repas,€22,,
SHIRE France S.A.,Infirmier,VELINOVA MARTINA,29/10/2013,Repas,€22,,
SHIRE France S.A.,Médecin,GHAFARI THOMAS,29/10/2013,Repas,€22,,
SIGVARIS,Pharmacien,BELAVIC CHRISTOPHE,04/06/2014,REPAS,€18,,
SIGVARIS,Pharmacien,COLLOMBIER NICOLAS,04/06/2014,REPAS,€18,,
SIGVARIS,Pharmacien,LEBRETON SYLVANIA,04/06/2014,REPAS,€18,,
SIGVARIS,Pharmacien,SADLER NATHALIE,04/06/2014,REPAS,€18,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HAUT LABOURDETTE EMILIE,04/06/2014,REPAS,€18,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,NEVEUX CECILE,04/06/2014,REPAS,€18,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,PERRIMOND AUDREY,04/06/2014,REPAS,€18,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RUMBI MARIE LAURE,04/06/2014,REPAS,€18,,
SORIN GROUP FRANCE,Etablissement de santé,INSTITUT A. TZANCK,31/12/2013,Autre [Prêt Equipment/Matériel],"€2,202",,
STARKEY FRANCE,Audioprothésiste,DUCASSE NICOLAS,16/04/2014,REPAS,€25,,
STARKEY FRANCE,Audioprothésiste,REYEROS EMELINE,28/10/2013,REPAS,€25,,
St Jude Medical France SAS,Médecin,MARIOTTINI CLAUDE,05/12/2013,Transport,€888,,
St Jude Medical France SAS,Médecin,MARIOTTINI CLAUDE,04/12/2013,Repas,€55,,
St Jude Medical France SAS,Médecin,MARIOTTINI CLAUDE,05/12/2013,Repas,€29,,
St Jude Medical France SAS,Médecin,MARIOTTINI CLAUDE,05/12/2013,Hébergement,€151,,
Takeda France,Médecin,BENZAQUIN Andre,15/05/2014,REPAS,€20,,
Takeda France,Médecin,BENZAQUIN Andre,16/09/2013,REPAS,€28,,
Takeda France,Médecin,BOYER Guy rene,10/04/2014,REPAS,€62,,
Takeda France,Médecin,BOYER Guy rene,28/01/2014,REPAS,€60,,
Takeda France,Médecin,BOYER Guy rene,14/11/2013,REPAS,€36,,
Takeda France,Médecin,BOYER Guy rene,12/12/2013,REPAS,€53,,
Takeda France,Médecin,CASTELNAU Olivier,10/04/2014,REPAS,€62,,
Takeda France,Médecin,DALMAS Philippe,15/05/2014,REPAS,€20,,
Takeda France,Médecin,GIOBERGIA Roger,28/01/2014,REPAS,€60,,
Takeda France,Médecin,QUINTENS Herve,29/05/2014,Autre : [inscription],€700,,
Takeda France,Médecin,QUINTENS Herve,29/05/2014,TRANSPORT,€282,,
Takeda France,Médecin,QUINTENS Herve,14/10/2013,REPAS,€60,,
Takeda France,Médecin,QUINTENS Herve,29/05/2014,HEBERGEMENT,€600,,
TELEFLEX MEDICAL SAS,Médecin,DE LA CHAPELLE ARNAUD,16/04/2014,REPAS,€35,,
TELEFLEX MEDICAL SAS,Médecin,DE LA CHAPELLE ARNAUD,16/04/2014,REPAS,€35,,
TEVA SANTE SAS,Médecin,AUDIBERT STEPHANIE,25/02/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,BARNOIN JOEL,25/04/2014,REPAS,€60,,
TEVA SANTE SAS,Médecin,DONADEY JEAN CHRISTOPHE,25/02/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,MARTIN CAROLE,05/06/2014,REPAS,€34,,
TEVA SANTE SAS,Pharmacien,MARCHON PHILIPPE,21/01/2014,REPAS,€14,,
TEVA SANTE SAS,Pharmacien,MARCHON PHILIPPE,21/01/2014,REPAS,€14,,
TEVA SANTE SAS,Pharmacien,MARCHON PHILIPPE,24/09/2013,REPAS,€60,,
TEVA SANTE SAS,Pharmacien,MME PICARD CATHERINE,28/11/2013,REPAS,€13,,
TEVA SANTE SAS,Sage-femme,ROY VIVIANE,15/05/2014,REPAS,€45,,
THERABEL LUCIEN PHARMA,Médecin,MELANGER MICHEL,14/03/2013,REPAS,€50,,
TRB CHEMEDICA,Médecin,BLOISE LOUISETTE,22/04/2014,AUTRE : REUNION,€103,,
TRB CHEMEDICA,Médecin,BLOISE LOUISETTE,05/12/2013,AUTRE : REUNION,€69,,
TRB CHEMEDICA,Médecin,HEBERT CHARLES,05/12/2013,AUTRE : REUNION,€69,,
TRB CHEMEDICA,Médecin,HEBERT CHARLES,22/04/2014,AUTRE : REUNION,€103,,
TRB CHEMEDICA,Médecin,MAESTRACCI PIERRE,10/04/2014,REPAS,€90,,
TRB CHEMEDICA,Médecin,MAESTRACCI PIERRE,05/12/2013,AUTRE : REUNION,€69,,
TRB CHEMEDICA,Médecin,MAESTRACCI PIERRE,22/04/2014,AUTRE : REUNION,€103,,
TRB CHEMEDICA,Médecin,MAESTRACCI PIERRE,19/05/2014,AUTRE : REUNION,€110,,
ViiV HEALTHCARE SAS,Médecin,OUZAN DENIS,01/07/2013,REPAS,€37,,
ViiV HEALTHCARE SAS,Médecin,OUZAN DENIS,20/11/2013,DONS DE MATERIEL,€30,,
W L GORE & ASSOCIES,Médecin,ROGOPOULOS ANDRÉ,19/09/2013,REPAS,€47,,
Zambon France,Médecin,BENZAQUIN ANDRE,17/04/2014,Repas,€21,,
Zambon France,Médecin,BETTENDORF ALAIN,05/06/2014,Repas,€45,,
Zambon France,Médecin,DOMINGUEZ BEAUTELL ALBERTO,17/04/2014,Repas,€21,,
