3M France,Médecin,DUBREUIL EMMANUEL,10/12/2013,REPAS,€29,,
ICOMED,Médecin,ELIEN MARIE CHRISTINE,10/12/2013,Autre: [Enquête],€31,,
ICOMED,Médecin,ELIEN MARIE CHRISTINE,21/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,FILIPECKI JEAN MARC,23/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,FORLINI JEAN MARC,09/02/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,FORLINI JEAN MARC,27/01/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,GRANDGEORGE DIDIER,25/09/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,GUILLARD JEAN PIERRE,18/06/2014,Autre: [Enquête],€27,,
ICOMED,Médecin,GUILLARD JEAN PIERRE,13/05/2013,Autre: [Enquête],€17,,
ICOMED,Médecin,HELDT JEAN PIERRE,02/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,HELDT JEAN PIERRE,23/04/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,HEMMO MICHEL,08/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,HEMMO MICHEL,24/02/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,LE FLOC H SABINE,24/12/2013,Autre: [Enquête],€31,,
ICOMED,Médecin,LE FLOC H SABINE,09/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,MADANI NIZAR,16/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,MADANI NIZAR,15/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,MARVILLET CLAUDINE,21/01/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,MORGAN YANN,29/05/2013,Autre: [Enquête],€16,,
ICOMED,Médecin,MOUGIN PHILIPPE,17/04/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,MOUGIN PHILIPPE,30/01/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,MOUSTIE JOHAN,05/12/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,MOUSTIE JOHAN,07/01/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,POLI ALAIN,02/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,QUEZEDE PATRICK,02/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,RAYBAUD OLIVIER,23/06/2014,Autre: [Enquête],€23,,
ICOMED,Médecin,RAYBAUD OLIVIER,14/06/2013,Autre: [Enquête],€20,,
ICOMED,Médecin,RAYBAUD GILLET MARIE CELINE,20/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,RAYBAUD GILLET MARIE CELINE,11/02/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,REZZAGUI DJAMEL,27/09/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,ROCHEL GILLES,02/05/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,ROCHEL GILLES,31/03/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,ROGE PHILIPPE,07/03/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,SAINMONT PHILIPPE,15/05/2013,Autre: [Enquête],€26,,
ICOMED,Médecin,SALAGIANU ADINA,10/04/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,STA M RAD ALI,29/11/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,STA M RAD ALI,17/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SZALAI MARC,18/12/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,TROUVE OLIVIER,24/05/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,URBAN KRAEMER EMILIE,19/09/2013,Autre: [Enquête],€26,,
ICOMED,Médecin,VESSAUD PHILIPPE,27/11/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,VESSAUD PHILIPPE,07/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,VITRAC VALERIE,21/01/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,VUILLARD PIERRE,23/01/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,ZIMRA CLAUDE,18/07/2013,Autre: [Enquête],€19,,
ICOMED,Pharmacien,CIAMIN LEBLEME MARIE DOMINIQUE,23/04/2013,Autre: [Enquête],€16,,
ICOMED,Pharmacien,CIAMIN LEBLEME MARIE DOMINIQUE,03/06/2014,Autre: [Enquête],€24,,
ICOMED,Pharmacien,GOUTAGNY SEBASTIEN,18/06/2014,Autre: [Enquête],€16,,
ICOMED,Pharmacien,THIZY LAURENCE,03/06/2014,Autre: [Enquête],€24,,
IPSEN PHARMA,Médecin,AIT KACI SADI,25/06/2014,REPAS,€48,,
IPSEN PHARMA,Médecin,HELDT JEAN PIERRE,14/02/2014,REPAS,€40,,
IPSEN PHARMA,Médecin,HOUOT STEPHANE,24/05/2014,HEBERGEMENT,€152,,
IPSEN PHARMA,Médecin,HOUOT STEPHANE,24/05/2014,REPAS,€60,,
IPSEN PHARMA,Médecin,HOUOT STEPHANE,24/05/2014,REPAS,€34,,
IPSEN PHARMA,Médecin,VESSAUD PHILIPPE,14/02/2014,REPAS,€40,,
ISIS COTE D'AZUR,Médecin,REZZAGUI DJAMEL,09/10/2013,REPAS,€29,,
ISIS COTE D'AZUR,Médecin,REZZAGUI DJAMEL,23/04/2013,REPAS,€29,,
ISIS COTE D'AZUR,Médecin,REZZAGUI DJAMEL,21/06/2012,REPAS,€21,,
JANSSEN-CILAG,Infirmier,ARENAS MONTSE,07/02/2014,REPAS,€29,,
JANSSEN-CILAG,Infirmier,ARENAS MONTSE,17/04/2014,REPAS,€25,,
JANSSEN-CILAG,Infirmier,RETHERS ERIC,17/04/2014,REPAS,€25,,
JANSSEN-CILAG,Médecin,AIMAR LAURE,12/02/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,AIMAR LAURE,26/09/2013,REPAS,€46,,
JANSSEN-CILAG,Médecin,BENCHIHA ABDELKADER,12/03/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,BOISSY CHRISTIAN,12/03/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,FILIPECKI JEAN MARC,12/09/2013,REPAS,€60,,
JANSSEN-CILAG,Médecin,LANTIL SYLVIE,12/02/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,MASTORA IOANA,05/09/2013,REPAS,€27,,
JANSSEN-CILAG,Médecin,SALAGIANU ADINA,26/09/2013,REPAS,€46,,
JANSSEN-CILAG,Médecin,SALASC BERNARD,05/09/2013,REPAS,€27,,
JANSSEN-CILAG,Médecin,STA M RAD ALI,19/06/2013,REPAS,€47,,
JANSSEN-CILAG,Médecin,TROIN DIDIER,05/12/2013,REPAS,€26,,
JANSSEN-CILAG,Médecin,TROIN DIDIER,20/06/2013,REPAS,€42,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,BOIRIE Julien,20/03/2014,Hospitalité,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,JACOUTE Isabelle,20/03/2014,Hospitalité,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,MARTIN DRAGON Veronique,20/03/2014,Hospitalité,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,RALLON Christophe,20/03/2014,Hospitalité,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,VERNET Cindy,20/03/2014,Hospitalité,€50,,
LABORATOIRE ATO-ZIZINE,Association professionnel de santé,VIGUIER & LONGIN-FERRO,20/11/2012,Cadeaux,€144,,
laboratoire BAUSCH&LOMB,Médecin,ATTAL STEPHANE,10/05/2014,REPAS,€56,,
LABORATOIRE DES GRANIONS,Pharmacien,LOSILLA ISABELLE,22/04/2014,REPAS,€18,,
LABORATOIRE DES GRANIONS,Pharmacien,PATRICK ISABELLE,22/04/2014,REPAS,€18,,
LABORATOIRE DES GRANIONS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DUPAS MAURE,22/04/2014,REPAS,€18,,
LABORATOIRE DES GRANIONS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,PIGUEZ EMILIE,22/04/2014,REPAS,€18,,
LABORATOIRE DES GRANIONS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SCHOCH MARTINE,22/04/2014,REPAS,€18,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIMAR LAURE,23/05/2013,Hospitalite,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,02/04/2014,REPAS,€47,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,16/05/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,14/11/2012,Hospitalité,€55,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,30/04/2013,Hospitalite,€42,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,13/12/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AIT KACI SADI,30/05/2012,Hospitalité,€41,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ALLAMANDI MUNIER VERONIQUE,29/01/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ALLAMANDI MUNIER VERONIQUE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ALLAMANDI MUNIER VERONIQUE,24/05/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,16/05/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,12/12/2013,REPAS,€44,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,29/11/2013,REPAS,€47,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,13/06/2013,Hospitalite,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,13/12/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARLES PATRICK,26/06/2014,REPAS,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARNIER FABIEN,07/11/2013,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEAUDOIN FREDERICK,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BENYAMIN PIERRE,14/12/2012,Hospitalité,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BENYAMIN PIERRE,16/09/2013,REPAS,€39,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BENYAMIN PIERRE,05/07/2013,REPAS,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BLANQUIOT JEAN LOUIS,05/07/2013,REPAS,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHAHBI CHARON RACHIDA,03/05/2013,Hospitalite,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHAHBI CHARON RACHIDA,24/02/2012,Hospitalité,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHENEVOY OLIVIER,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,D ARDALHON MANUELLA,24/02/2012,Hospitalité,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,14/06/2013,Hospitalite,€55,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,23/11/2012,Hospitalité,€720,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,05/11/2012,Hospitalité,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,12/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,13/12/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,23/11/2012,Transport,€357,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMULLIER ERIC,16/09/2013,REPAS,€39,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FAVIER OLIVIER,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FERNANDEZ FREDERIC,06/07/2012,Hospitalité,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,29/11/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,15/11/2012,Hospitalité,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,14/03/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,28/05/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,29/11/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,19/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,15/11/2012,Hospitalité,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,14/12/2012,Hospitalité,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,14/03/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FILIPECKI JEAN MARC,01/02/2013,Hospitalite,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FORLINI JEAN MARC,08/03/2013,Hospitalite,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FORLINI JEAN MARC,25/05/2013,Hospitalite,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FORLINI JEAN MARC,12/10/2012,Hospitalité,€59,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,FORLINI JEAN MARC,24/02/2012,Hospitalité,€55,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,15/10/2013,REPAS,€35,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,12/12/2013,REPAS,€44,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,29/11/2013,REPAS,€47,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,26/06/2014,REPAS,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,14/06/2013,Hospitalite,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,13/06/2013,Hospitalite,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,05/06/2012,Hospitalité,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,15/11/2012,Hospitalité,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,13/06/2013,Hospitalite,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GONZALEZ FRANCOIS XAVIER,16/05/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUISLAIN FABIENNE,05/06/2012,Hospitalité,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUISLAIN FABIENNE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,HELDT JEAN PIERRE,11/06/2013,Hospitalite,€41,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,HOUOT STEPHANE,07/06/2012,Hospitalité,€47,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LE FLOC H SABINE,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LE FLOC H SABINE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LE FLOC H SABINE,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LE FLOC H SABINE,05/06/2012,Hospitalité,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LOMBARD MARIANNE,29/10/2013,REPAS,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LOMBARD MARIANNE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LOMBARD MARIANNE,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,17/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,19/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,26/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,19/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LONG PHILIPPE,29/11/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MANDOSSE PASCAL,06/07/2012,Hospitalité,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MARVILLET CLAUDINE,19/04/2013,Hospitalite,€17,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MARVILLET CLAUDINE,15/02/2012,Hospitalité,€21,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,19/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,19/12/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,19/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,29/11/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,05/06/2012,Hospitalité,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,17/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,MOUGIN PHILIPPE,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PIRON JACQUELINE,04/07/2013,REPAS,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PIRON JACQUELINE,29/01/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PIRON JACQUELINE,24/05/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PIRON JACQUELINE,05/04/2012,Hospitalité,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PITTET DJERIDI ASSIA,23/05/2013,Hospitalite,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,29/11/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,QUEZEDE PATRICK,26/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RAYBAUD OLIVIER,05/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,01/02/2013,Hospitalite,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,13/06/2014,REPAS,€44,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,12/04/2013,Hospitalite,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,28/05/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,20/03/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,05/07/2013,REPAS,€31,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,15/11/2012,Hospitalité,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,14/12/2012,Hospitalité,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,19/04/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,14/06/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROCHEL GILLES,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ROGE PHILIPPE,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,SIMONI LAURENT,11/06/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,STA M RAD ALI,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,STA M RAD ALI,14/12/2012,Hospitalité,€37,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,STA M RAD ALI,10/05/2012,Hospitalité,€53,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,STA M RAD ALI,03/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,19/12/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,11/07/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,17/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,19/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,08/11/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,TROIN DIDIER,26/06/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,URBAN KRAEMER EMILIE,18/10/2013,TRANSPORT,€342,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,URBAN KRAEMER EMILIE,19/10/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,URBAN KRAEMER EMILIE,19/10/2013,REPAS,€10,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,URBAN KRAEMER EMILIE,19/10/2013,REPAS,€10,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,URBAN KRAEMER EMILIE,06/10/2012,Transport,€139,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VAZEL LAURENT,05/07/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VAZEL LAURENT,01/06/2013,Hospitalite,€45,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VESSAUD PHILIPPE,11/06/2013,Hospitalite,€41,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,WEINBRECK NICOLAS,12/06/2013,REPAS,€23,,
Laboratoire Innothera,Autres types de personne morale,PHARMACIE DE LA TOUR DE MARE,10/01/2014,CADEAUX,€20,,
Laboratoire Innothera,Autres types de personne morale,PHARMACIE DES MIMOSAS,23/01/2014,CADEAUX,€20,,
LABORATOIRE JALDES,Médecin,Aimar Laure,04/10/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Pittet Assia,24/12/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Pittet Assia,26/09/2013,Autre : [ECHANTILLON],€13,,
LABORATOIRE MENE ET MOY,Médecin,AIMAR LAURE,02/04/2014,cadeaux,€23,,
LABORATOIRE MENE ET MOY,Médecin,AIMAR LAURE,02/04/2014,cadeaux,€27,,
LABORATOIRE MENE ET MOY,Médecin,AIMAR LAURE,02/04/2014,cadeaux,€18,,
LABORATOIRE MENE ET MOY,Médecin,POLI ALAIN,12/06/2014,cadeaux,€31,,
LABORATOIRE NOVEX PHARMA,Médecin,BRUNO VALENZA,16/07/2013,Repas,€47,,
LABORATOIRES ALCON,Médecin,BALLET ALEXANDRE,05/12/2013,REPAS,€36,,
LABORATOIRES ALCON,Médecin,BOGDAN ANDA MARIA,20/12/2013,REPAS,€30,,
LABORATOIRES ALCON,Médecin,MAURIN JEAN MARC,05/06/2014,Repas,€59,,
LABORATOIRES ARION,Médecin,CHERIF-CHEIKH PIERRE-YVES,16/07/2012,REPAS,€33,,
LABORATOIRES ARION,Médecin,MILLET BERNARD,15/03/2012,REPAS,€37,,
Laboratoires BESINS INTERNATIONAL,Médecin,BLANQUIOT Jean-Louis,16/05/2013,Repas,€28,,
Laboratoires BESINS INTERNATIONAL,Médecin,DERBUEL Christian,05/06/2014,Repas,€30,,
Laboratoires BESINS INTERNATIONAL,Médecin,ROGE Philippe,10/02/2014,Repas,€24,,
Laboratoires BESINS INTERNATIONAL,Médecin,ROGE Philippe,16/05/2013,Repas,€28,,
LABORATOIRES BOUCHARA - RECORDATI,Etudiant,TAVERNET STEPHANE,12/05/2014,Repas,€55,,
LABORATOIRES BOUCHARA - RECORDATI,Infirmier,ARENAS MONTSE,17/10/2013,Repas,€30,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,BARLES PATRICK,10/10/2013,Repas,€21,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,BELAFATTI SIMONE,17/10/2013,Repas,€30,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,BENYAMIN PIERRE,20/12/2013,Repas,€40,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,BENYAMIN PIERRE,22/11/2013,Repas,€34,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,CHAHBI CHARON RACHIDA,10/10/2013,Repas,€21,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,CHAHBI CHARON RACHIDA,13/12/2013,Repas,€33,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,D ARDALHON DE MIRAMON MANUELLA,13/12/2013,Repas,€33,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,D ARDALHON DE MIRAMON MANUELLA,18/03/2014,Repas,€57,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,DE LUCA CHRISTIAN,18/03/2014,Repas,€57,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,FAVIER OLIVIER,18/03/2014,Repas,€57,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,FAVIER OLIVIER,13/12/2013,Repas,€33,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,FILIPECKI JEAN MARC,08/11/2013,Repas,€50,,
